company,recency_days,first_order_days_ago,tenure_days,frequency,monetary_total,monetary_mean,monetary_median,monetary_std,monetary_max,monetary_min,avg_days_between_orders,min_days_between_orders,max_days_between_orders,orders_per_year,avg_quantity,median_quantity,max_quantity,min_quantity,std_quantity,avg_margin,median_margin,ptype_binder_pct,ptype_box_pct,ptype_slip_case_pct,ptype_folder_pct,ptype_presentation_pack_pct,ptype_menu_cover_pct,ptype_ring_binder_pct,ptype_lever_arch_pct,ptype_portfolio_pct,product_type_diversity,has_product_type_pct,avg_num_operations,max_num_operations,op_cutting_pct,op_creasing_pct,op_assembly_pct,op_wrapping_pct,op_liner_gluing_pct,op_laminating_pct,op_foil_blocking_pct,op_screen_printing_pct,op_drilling_pct,op_embossing_pct,op_debossing_pct,op_uv_varnishing_pct,op_die_cutting_pct,op_hand_finishing_pct,op_packing_pct,op_collating_pct,unique_operations_used,avg_cost_items,peak_month,months_active,revenue_trend_slope,revenue_trend_pct,recent_12m_revenue,historical_revenue,recent_share_pct,era_2017_box_pct,era_2020_pob_master_pct,era_2024_quotation_pct,ch_company_name,company_number,company_type,company_status,industry_sector,company_age_years,region,officer_count,active_officer_count,director_count,secretary_count,filing_count,recent_filing_days,annual_accounts_count,has_charges,charge_count,psc_count,has_website,website_domain,has_https,http_status,domain_variant,orders_per_company_year,value_quintile,frequency_tier,is_active_12m,is_active_6m,is_churned,ch_matched,recency_days_missing,first_order_days_ago_missing,avg_quantity_missing,avg_margin_missing,revenue_trend_slope_missing,revenue_trend_pct_missing,company_age_years_missing,officer_count_missing,active_officer_count_missing,filing_count_missing,recent_filing_days_missing,annual_accounts_count_missing,charge_count_missing,psc_count_missing,median_quantity_missing,max_quantity_missing,min_quantity_missing,std_quantity_missing,median_margin_missing,peak_month_missing,director_count_missing,secretary_count_missing,http_status_missing
RIGHT SIGNS,536.0,2552.0,2016,10,5061.069534722222,506.1069534722222,416.69145,380.4136029752512,1444.6364,106.21,224.0,0.0,978.0,1.8117559523809523,500.0,225.0,2000.0,50.0,595.8187643906492,25.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,5.3,6,100.0,30.0,100.0,0.0,0.0,20.0,80.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,19.7,7.0,9,-283.0695898810028,-22.372313831213873,0.0,5061.069534722222,0.0,0.0,100.0,0.0,RIGHT SIGNS (HIGH WYCOMBE) LTD,15176536,ltd,active,Professional Services,2.3,High Wycombe,2.0,2.0,2.0,0.0,8.0,61.0,2.0,False,0.0,2.0,True,rightsigns.co.uk,True,200.0,co.uk,4.347826086956522,4,regular,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RING,484.0,2424.0,1940,6,7331.710743809524,1221.9517906349206,1163.567761904762,385.77095594011314,1745.9786222222224,715.83932,388.0,0.0,1750.0,1.129639175257732,300.0,200.0,1000.0,100.0,346.41016151377545,12.5,12.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,5.0,5,100.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,24.166666666666668,3.0,3,767.9506998729818,20.948745162140916,0.0,7331.710743809524,0.0,0.0,100.0,0.0,RING LIMITED,00029796,ltd,liquidation,Professional Services,136.3,West Yorkshire,37.0,3.0,2.0,1.0,362.0,3497.0,8.0,True,21.0,0.0,True,ring.com,True,302.0,com,0.0440205429200293,4,regular,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROBERT WELCH,254.0,2243.0,1989,4,8333.978783333332,2083.494695833333,2124.550875,1135.9260776289316,3266.508,818.3690333333334,663.0,8.0,1275.0,0.7345399698340874,32.5,30.0,50.0,20.0,12.583057392117915,20.0875,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.75,6,100.0,50.0,100.0,25.0,0.0,50.0,50.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,25.25,5.0,3,-16.445075595268307,-0.591976870453135,3601.5357,4732.443083333334,43.21508121909926,0.0,100.0,0.0,ROBERT WELCH LIMITED,07166537,ltd,active,International Organisations,15.9,Gloucestershire,3.0,2.0,2.0,0.0,37.0,234.0,15.0,False,0.0,2.0,True,robertwelch.co.uk,True,405.0,co.uk,0.2515723270440251,4,regular,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROBINSON,834.0,1765.0,931,9,26167.1857731055,2907.465085900611,2065.0,2648.1832012638824,7741.666666666666,268.47222222222223,116.375,5.0,795.0,3.5308807733619765,5266.666666666667,4000.0,20000.0,100.0,6097.335483635455,8.125,5.0,66.66666666666666,22.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,100.0,8.11111111111111,9,100.0,77.77777777777779,100.0,100.0,88.88888888888889,66.66666666666666,100.0,77.77777777777779,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,24.22222222222222,4.0,7,-10575.349643307152,-80.82909438565949,0.0,26167.1857731055,0.0,0.0,100.0,0.0,ROBINSON PLC,00039811,plc,active,Professional Services,132.3,Derbyshire,20.0,6.0,5.0,1.0,230.0,229.0,21.0,True,15.0,0.0,True,robinson.co.uk,True,200.0,co.uk,0.0680272108843537,5,regular,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROBINSON PACKAGING,163.0,2289.0,2126,8,48606.48333333334,6075.810416666667,6364.283333333333,4138.801248875507,11970.5,983.15,303.7142857142857,0.0,1257.0,1.374412041392286,14812.5,10000.0,50000.0,500.0,15815.764061756325,9.0,10.0,62.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,100.0,7.25,9,100.0,75.0,75.0,87.5,87.5,87.5,75.0,75.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,18.5,7.0,4,424.4996031744187,3.493357873790516,15457.233333333334,33149.25,31.80076457564474,0.0,100.0,0.0,ROBINSON PACKAGING LIMITED,04960773,ltd,dissolved,Professional Services,22.2,Derbyshire,7.0,4.0,3.0,1.0,36.0,5130.0,8.0,True,2.0,0.0,True,robinsonpackaging.co.uk,False,200.0,co.uk,0.3603603603603604,5,regular,True,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROBINSONS,227.0,1611.0,1384,63,508661.62637668086,8073.994069471125,5455.700000000001,7823.515022001545,37629.99264296215,451.25,22.322580645161292,0.0,282.0,16.62626445086705,16840.634920634922,6000.0,100000.0,360.0,24962.25362506331,12.23611111111111,10.0,16.3265306122449,71.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,77.77777777777779,8.126984126984127,9,100.0,58.730158730158735,100.0,100.0,100.0,95.23809523809524,96.82539682539682,88.88888888888889,73.01587301587301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,26.47619047619047,11.0,12,-23892.635151158105,-23.48578496214772,21432.311458333337,487229.31491834746,4.213471263991515,0.0,100.0,0.0,ROBINSONS LTD,03344471,ltd,dissolved,Wholesale & Retail,28.8,London,12.0,3.0,1.0,2.0,74.0,4791.0,14.0,True,1.0,0.0,True,robinsons.com,False,200.0,com,2.1875,5,power_user,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROBINSONS PACKAGING,1414.0,1414.0,0,1,503.36,503.36,503.36,0.0,503.36,503.36,0.0,0.0,0.0,1.0,100.0,100.0,100.0,100.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8.0,8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,27.0,3.0,1,0.0,0.0,0.0,503.36,0.0,0.0,100.0,0.0,AMR ROBINSONS LTD,09173560,ltd,active,Wholesale & Retail,11.5,South Yorkshire,2.0,2.0,2.0,0.0,35.0,103.0,12.0,True,1.0,2.0,False,Unknown,False,301.0,Unknown,0.0869565217391304,1,one_time,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ROBYN SKINCARE,815.0,815.0,0,2,3490.8633333333337,1745.4316666666668,1745.4316666666668,714.3027711964228,2250.5200000000004,1240.3433333333337,0.0,0.0,0.0,2.0,150.0,150.0,200.0,100.0,70.71067811865476,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,5.5,6,100.0,0.0,100.0,50.0,50.0,50.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,23.0,11.0,1,0.0,0.0,0.0,3490.8633333333337,0.0,0.0,100.0,0.0,AESTHETICS & BEAUTY  BY ROBYN LAWRENCE LIMITED,15286100,ltd,dissolved,Other Services,2.2,Ellesmere Port,1.0,1.0,1.0,0.0,5.0,272.0,0.0,False,0.0,1.0,True,robynskincare.com,True,403.0,com,0.9090909090909092,3,occasional,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROMBUS,786.0,786.0,0,3,2706.6515833333333,902.2171944444444,765.8306666666666,291.50184349531816,1236.9106666666669,703.91025,0.0,0.0,0.0,3.0,83.33333333333333,50.0,150.0,50.0,57.735026918962575,11.666666666666666,10.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,66.66666666666666,8.0,9,100.0,100.0,100.0,66.66666666666666,66.66666666666666,100.0,66.66666666666666,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,33.666666666666664,11.0,1,0.0,0.0,0.0,2706.6515833333333,0.0,0.0,100.0,0.0,ROMBUS PACKAGING LIMITED,06827261,ltd,active,Manufacturing,16.9,Berkshire,2.0,2.0,1.0,1.0,49.0,40.0,17.0,False,0.0,2.0,True,rombus.co.uk,True,405.0,co.uk,0.1775147928994083,3,occasional,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROMBUS PACKAGING,781.0,781.0,0,1,352.79479142857144,352.79479142857144,352.79479142857144,0.0,352.79479142857144,352.79479142857144,0.0,0.0,0.0,1.0,20.0,20.0,20.0,20.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,5.0,5,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,12.0,12.0,1,0.0,0.0,0.0,352.79479142857144,0.0,0.0,100.0,0.0,ROMBUS PACKAGING LIMITED,06827261,ltd,active,Manufacturing,16.9,Berkshire,2.0,2.0,1.0,1.0,49.0,40.0,17.0,False,0.0,2.0,True,rombuspackaging.co.uk,True,301.0,co.uk,0.0591715976331361,1,one_time,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RORY MEDIA ACE,2667.0,2667.0,0,1,2345.4300000000003,2345.4300000000003,2345.4300000000003,0.0,2345.4300000000003,2345.4300000000003,0.0,0.0,0.0,1.0,2000.0,2000.0,2000.0,2000.0,0.0,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,26.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,24,24.0,10.0,1,0.0,0.0,0.0,2345.4300000000003,0.0,100.0,0.0,0.0,RORY J MEDIA LIMITED,13388696,ltd,active,Professional Services,4.7,London,1.0,1.0,1.0,0.0,11.0,167.0,3.0,False,0.0,1.0,False,Unknown,False,301.0,Unknown,0.2127659574468085,3,one_time,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ROSEHILL PRESS,1836.0,1836.0,0,1,156.415,156.415,156.415,0.0,156.415,156.415,0.0,0.0,0.0,1.0,20.0,20.0,20.0,20.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,23.0,1.0,1,0.0,0.0,0.0,156.415,0.0,0.0,100.0,0.0,ROSEHILL PRESS LIMITED,03850512,ltd,dissolved,Manufacturing,26.3,Nottingham,15.0,3.0,3.0,0.0,105.0,820.0,20.0,True,2.0,4.0,True,rosehillpress.com,True,405.0,com,0.0380228136882129,1,one_time,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROTARY CREATIVE,1375.0,1451.0,76,5,24916.370095008875,4983.274019001775,3799.111666666666,3825.128571641881,9102.87525583777,759.5735833333333,19.0,0.0,63.0,24.029605263157897,2900.0,1000.0,10000.0,500.0,4006.245124802026,42.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,7.2,9,100.0,100.0,100.0,40.0,40.0,40.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,32.4,2.0,2,0.0,0.0,0.0,24916.370095008875,0.0,0.0,100.0,0.0,A&M ROTARY LTD,08763151,ltd,active,Manufacturing,12.2,Maldon,2.0,1.0,1.0,0.0,29.0,87.0,11.0,False,0.0,2.0,False,Unknown,False,301.0,Unknown,0.4098360655737705,5,regular,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ROTOLOK,1947.0,1947.0,0,1,283.1,283.1,283.1,0.0,283.1,283.1,0.0,0.0,0.0,1.0,120.0,120.0,120.0,120.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,6.0,6,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,22.0,9.0,1,0.0,0.0,0.0,283.1,0.0,0.0,100.0,0.0,ROTOLOK LIMITED,02050400,ltd,active,Manufacturing,39.4,Devon,5.0,4.0,3.0,1.0,103.0,245.0,40.0,True,7.0,1.0,True,rotolok.co.uk,False,301.0,co.uk,0.0253807106598984,1,one_time,False,False,True,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
RUBICON PLC,2573.0,2573.0,0,1,5166.613173333333,5166.613173333333,5166.613173333333,0.0,5166.613173333333,5166.613173333333,0.0,0.0,0.0,1.0,3250.0,3250.0,3250.0,3250.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,5,100.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,19.0,1.0,1,0.0,0.0,0.0,5166.613173333333,0.0,0.0,100.0,0.0,RUBICON LIMITED,01517266,ltd,active,Financial Services,45.4,Huddersfield,5.0,3.0,2.0,1.0,122.0,0.0,30.0,True,4.0,4.0,True,rubicon.co.uk,False,403.0,co.uk,0.0220264317180616,4,one_time,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RUDDOCKS,1634.0,1634.0,0,1,232.69,232.69,232.69,0.0,232.69,232.69,0.0,0.0,0.0,1.0,50.0,50.0,50.0,50.0,0.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,9.0,9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,32.0,8.0,1,0.0,0.0,0.0,232.69,0.0,0.0,100.0,0.0,RUDDOCKS LIMITED,03678306,ltd,dissolved,Wholesale & Retail,27.2,Suffolk,12.0,6.0,5.0,1.0,54.0,5331.0,9.0,True,1.0,0.0,True,ruddocks.co.uk,True,301.0,co.uk,0.0367647058823529,1,one_time,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RUN PRINT RUN,589.0,589.0,0,1,702.5577728888888,702.5577728888888,702.5577728888888,0.0,702.5577728888888,702.5577728888888,0.0,0.0,0.0,1.0,50.0,50.0,50.0,50.0,0.0,30.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,9.0,9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,36.0,6.0,1,0.0,0.0,0.0,702.5577728888888,0.0,0.0,100.0,0.0,CREATIVE PRINT RUN LONDON LIMITED,08145777,ltd,active,Manufacturing,13.5,London,4.0,1.0,1.0,0.0,45.0,7.0,13.0,False,0.0,2.0,True,runprintrun.co.uk,False,301.0,co.uk,0.074074074074074,2,one_time,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RUSKIN APOTHECARY,218.0,218.0,0,1,6741.901818181818,6741.901818181818,6741.901818181818,0.0,6741.901818181818,6741.901818181818,0.0,0.0,0.0,1.0,6000.0,6000.0,6000.0,6000.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,5,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,21.0,6.0,1,0.0,0.0,6741.901818181818,0.0,100.0,0.0,100.0,0.0,ADAPTOGENIC APOTHECARY LIMITED,14422493,ltd,active,Wholesale & Retail,3.3,Wiltshire,6.0,4.0,4.0,0.0,18.0,20.0,4.0,False,0.0,1.0,False,Unknown,False,301.0,Unknown,0.303030303030303,4,one_time,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S&N GENEALOGY SUPPLIES,493.0,493.0,0,1,2735.532222222222,2735.532222222222,2735.532222222222,0.0,2735.532222222222,2735.532222222222,0.0,0.0,0.0,1.0,230.0,230.0,230.0,230.0,0.0,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,8.0,8,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,43.0,9.0,1,0.0,0.0,0.0,2735.532222222222,0.0,0.0,100.0,0.0,S&N SUPPLIES LIMITED,15166085,ltd,dissolved,Wholesale & Retail,2.4,Brighouse,1.0,1.0,1.0,0.0,5.0,405.0,1.0,False,0.0,1.0,False,Unknown,False,301.0,Unknown,0.4166666666666667,3,one_time,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAHARAN GROUP,2171.0,2171.0,0,2,1300.2924444444448,650.1462222222224,650.1462222222224,243.3999033829328,822.2559444444446,478.0365000000001,0.0,0.0,0.0,2.0,2000.0,2000.0,3000.0,1000.0,1414.213562373095,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,5,100.0,0.0,100.0,0.0,0.0,50.0,50.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,23.0,2.0,1,0.0,0.0,0.0,1300.2924444444448,0.0,0.0,100.0,0.0,DALJEET SAHARAN LTD,12841797,ltd,active,Other Services,5.4,London,1.0,1.0,1.0,0.0,14.0,160.0,4.0,False,0.0,1.0,True,saharan.co.uk,True,200.0,co.uk,0.3703703703703703,2,occasional,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALIENT KNIVES,786.0,786.0,0,1,985.9688888888888,985.9688888888888,985.9688888888888,0.0,985.9688888888888,985.9688888888888,0.0,0.0,0.0,1.0,100.0,100.0,100.0,100.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,21.0,11.0,1,0.0,0.0,0.0,985.9688888888888,0.0,0.0,100.0,0.0,SALIENT KNIVES LIMITED,12984163,ltd,dissolved,Manufacturing,5.3,Sidmouth,3.0,3.0,3.0,0.0,21.0,356.0,4.0,False,0.0,2.0,False,Unknown,False,301.0,Unknown,0.1886792452830188,2,one_time,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SALISBURY PRINTING,1578.0,1578.0,0,1,465.73888888888894,465.73888888888894,465.73888888888894,0.0,465.73888888888894,465.73888888888894,0.0,0.0,0.0,1.0,200.0,200.0,200.0,200.0,0.0,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,6.0,6,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,14.0,9.0,1,0.0,0.0,0.0,465.73888888888894,0.0,0.0,100.0,0.0,SALISBURY PRINTING COMPANY LIMITED,01628197,ltd,active,Manufacturing,43.8,Wiltshire,7.0,4.0,3.0,1.0,116.0,216.0,32.0,True,2.0,2.0,True,salisburyprinting.co.uk,False,301.0,co.uk,0.0228310502283105,1,one_time,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALVO,1066.0,2549.0,1483,5,3889.7102777777777,777.9420555555555,979.4291666666668,393.9118640078735,1119.33,328.23555555555555,370.75,0.0,1483.0,1.2314565070802428,340.0,500.0,500.0,100.0,219.08902300206643,16.4,20.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,6.0,8,100.0,60.0,100.0,40.0,40.0,80.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,25.6,2.0,1,132.13243055556254,6.793947164160043,0.0,3889.7102777777777,0.0,0.0,100.0,0.0,SALVO LTD,03673217,ltd,active,Construction,27.2,Kent,10.0,4.0,4.0,0.0,84.0,34.0,27.0,False,0.0,1.0,True,salvo.co.uk,False,301.0,co.uk,0.1838235294117647,4,regular,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAM SALE,2067.0,2067.0,0,1,127.89245333333332,127.89245333333332,127.89245333333332,0.0,127.89245333333332,127.89245333333332,0.0,0.0,0.0,1.0,65.0,65.0,65.0,65.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,5,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,25.0,5.0,1,0.0,0.0,0.0,127.89245333333332,0.0,0.0,100.0,0.0,SAM SALES AND MARKETING GURU LTD,SC547352,ltd,active,Information & Communication,9.3,Lothian,1.0,1.0,1.0,0.0,23.0,85.0,8.0,False,0.0,1.0,True,samsale.com,True,405.0,com,0.1075268817204301,1,one_time,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAM SYS,1827.0,1827.0,0,1,121.4635,121.4635,121.4635,0.0,121.4635,121.4635,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,16.0,1.0,1,0.0,0.0,0.0,121.4635,0.0,0.0,100.0,0.0,SAM SYSTEMS 2012 LIMITED,08300691,ltd,active,Manufacturing,13.2,Dorset,5.0,2.0,2.0,0.0,43.0,82.0,12.0,False,0.0,0.0,True,samsys.co.uk,False,405.0,co.uk,0.0757575757575757,1,one_time,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCAFFTAG BRADY,1816.0,1816.0,0,2,6949.292853814815,3474.6464269074077,3474.6464269074077,2528.663444080919,5262.681495555556,1686.6113582592595,0.0,0.0,0.0,2.0,30500.0,30500.0,60000.0,1000.0,41719.300090006305,21.25,21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,5,100.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,14.0,2.0,1,0.0,0.0,0.0,6949.292853814815,0.0,0.0,100.0,0.0,SCAFFTAG LIMITED,11776991,ltd,dissolved,Construction,7.0,Lancashire,1.0,1.0,1.0,0.0,4.0,2197.0,0.0,False,0.0,1.0,False,Unknown,False,301.0,Unknown,0.2857142857142857,4,occasional,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SCAN TECH,2356.0,2356.0,0,1,1944.12,1944.12,1944.12,0.0,1944.12,1944.12,0.0,0.0,0.0,1.0,500.0,500.0,500.0,500.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,5,100.0,0.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,22.0,8.0,1,0.0,0.0,0.0,1944.12,0.0,0.0,100.0,0.0,A1 TRUCK AND TRAILER LTD,16388049,ltd,active,Wholesale & Retail,0.8,South Yorkshire,3.0,1.0,1.0,0.0,7.0,12.0,0.0,False,0.0,3.0,True,scantech.co.uk,True,404.0,co.uk,1.25,3,one_time,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCOTIA,1162.0,1162.0,0,1,3475.714285714286,3475.714285714286,3475.714285714286,0.0,3475.714285714286,3475.714285714286,0.0,0.0,0.0,1.0,10500.0,10500.0,10500.0,10500.0,0.0,21.5,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7.0,7,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,15.0,11.0,1,0.0,0.0,0.0,3475.714285714286,0.0,0.0,100.0,0.0,SCOTIA LIMITED,01447505,ltd,active,Construction,46.4,Cheltenham,12.0,3.0,2.0,1.0,124.0,28.0,33.0,True,2.0,1.0,True,scotia.co.uk,True,200.0,co.uk,0.021551724137931,3,one_time,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCOTT WHITTEL,1452.0,1452.0,0,1,291.87,291.87,291.87,0.0,291.87,291.87,0.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,23.0,2.0,1,0.0,0.0,0.0,291.87,0.0,0.0,100.0,0.0,BD WHITTEL LTD,15261371,ltd,active,Construction,2.2,Halifax,1.0,1.0,1.0,0.0,4.0,61.0,1.0,False,0.0,1.0,False,Unknown,False,301.0,Unknown,0.4545454545454545,1,one_time,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
